This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,FX_THB,0,,,,,,parallel shift,-0.063638
,,,,,FX_TRY,0,,,,,,parallel shift,-0.078967
,,,,,FX_TWD,0,,,,,,parallel shift,-0.047546
,,,,,FX_USD,0,,,,,,parallel shift,0.069127
,,,,,FXIV_AUD,0,,,,,,parallel shift,-0.50827
,,,,,FXIV_BGN,0,,,,,,parallel shift,0.79699
,,,,,FXIV_BRL,0,,,,,,parallel shift,0.013771
,,,,,FXIV_CAD,0,,,,,,parallel shift,0.48936
,,,,,FXIV_CHF,0,,,,,,parallel shift,0.56871
,,,,,FXIV_CLP,0,,,,,,parallel shift,0.56615
,,,,,FXIV_CNY,0,,,,,,parallel shift,0.27635
,,,,,FXIV_COP,0,,,,,,parallel shift,0.99719
,,,,,FXIV_CZK,0,,,,,,parallel shift,-0.371
,,,,,FXIV_DKK,0,,,,,,parallel shift,0.2594
,,,,,FXIV_GBP,0,,,,,,parallel shift,0.2629
,,,,,FXIV_HKD,0,,,,,,parallel shift,-0.27605
,,,,,FXIV_HUF,0,,,,,,parallel shift,-0.11444
,,,,,FXIV_INR,0,,,,,,parallel shift,0.65013
,,,,,FXIV_JPY,0,,,,,,parallel shift,0.94638
,,,,,FXIV_KRW,0,,,,,,parallel shift,0.19352
,,,,,FXIV_MXN,0,,,,,,parallel shift,-0.21227
,,,,,FXIV_MYR,0,,,,,,parallel shift,0.29524
,,,,,FXIV_NOK,0,,,,,,parallel shift,-0.17501
,,,,,FXIV_NZD,0,,,,,,parallel shift,0.30528
,,,,,FXIV_PEN,0,,,,,,parallel shift,0.097366
,,,,,FXIV_PLN,0,,,,,,parallel shift,1.4163
,,,,,FXIV_RON,0,,,,,,parallel shift,0.32092
,,,,,FXIV_RUB,0,,,,,,parallel shift,-0.31076
,,,,,FXIV_SEK,0,,,,,,parallel shift,0.50687
,,,,,FXIV_THB,0,,,,,,parallel shift,-0.64012
,,,,,FXIV_TRY,0,,,,,,parallel shift,0.13441
,,,,,FXIV_TWD,0,,,,,,parallel shift,-0.29445
,,,,,FXIV_USD,0,,,,,,parallel shift,0.45324
,,,,,IR_AUDPC1,0,,,,,,parallel shift,-1.0388
,,,,,IR_AUDPC2,0,,,,,,parallel shift,-0.50687
,,,,,IR_AUDPC3,0,,,,,,parallel shift,0.020133
,,,,,IR_AUDPC4,0,,,,,,parallel shift,0.043519
,,,,,IR_BGNPC1,0,,,,,,parallel shift,-2.2994
,,,,,IR_BGNPC2,0,,,,,,parallel shift,-0.74964
,,,,,IR_BGNPC3,0,,,,,,parallel shift,-0.46819
,,,,,IR_BGNPC4,0,,,,,,parallel shift,-0.33317
,,,,,IR_BRLPC1,0,,,,,,parallel shift,1.7833
,,,,,IR_BRLPC2,0,,,,,,parallel shift,0.64104
,,,,,IR_BRLPC3,0,,,,,,parallel shift,0.11277
,,,,,IR_BRLPC4,0,,,,,,parallel shift,-0.014113
,,,,,IR_CADPC1,0,,,,,,parallel shift,-1.0912
,,,,,IR_CADPC2,0,,,,,,parallel shift,-0.90867
,,,,,IR_CADPC3,0,,,,,,parallel shift,-0.53035
,,,,,IR_CADPC4,0,,,,,,parallel shift,-0.055632
,,,,,IR_CHFPC1,0,,,,,,parallel shift,0.45667
,,,,,IR_CHFPC2,0,,,,,,parallel shift,-2.2663
,,,,,IR_CHFPC3,0,,,,,,parallel shift,0.51082
,,,,,IR_CHFPC4,0,,,,,,parallel shift,0.58121
,,,,,IR_CLPPC1,0,,,,,,parallel shift,-1.8294
,,,,,IR_CLPPC2,0,,,,,,parallel shift,0.47455
,,,,,IR_CLPPC3,0,,,,,,parallel shift,-0.14106
,,,,,IR_CLPPC4,0,,,,,,parallel shift,-0.19267
,,,,,IR_CNYPC1,0,,,,,,parallel shift,4.3216
,,,,,IR_CNYPC2,0,,,,,,parallel shift,1.2329
,,,,,IR_CNYPC3,0,,,,,,parallel shift,0.33812
,,,,,IR_CNYPC4,0,,,,,,parallel shift,0.05749
,,,,,IR_COPPC1,0,,,,,,parallel shift,1.9238
,,,,,IR_COPPC2,0,,,,,,parallel shift,-0.64689
,,,,,IR_COPPC3,0,,,,,,parallel shift,-0.56618
,,,,,IR_COPPC4,0,,,,,,parallel shift,0.10528
,,,,,IR_CZKPC1,0,,,,,,parallel shift,2.9015
,,,,,IR_CZKPC2,0,,,,,,parallel shift,-0.10371
,,,,,IR_CZKPC3,0,,,,,,parallel shift,0.13124
,,,,,IR_CZKPC4,0,,,,,,parallel shift,0.024616
,,,,,IR_DKKPC1,0,,,,,,parallel shift,-2.2319
,,,,,IR_DKKPC2,0,,,,,,parallel shift,-0.47286
,,,,,IR_DKKPC3,0,,,,,,parallel shift,-0.18471
,,,,,IR_DKKPC4,0,,,,,,parallel shift,0.21803
,,,,,IR_EURPC1,0,,,,,,parallel shift,1.7925
,,,,,IR_EURPC2,0,,,,,,parallel shift,-0.081792
,,,,,IR_EURPC3,0,,,,,,parallel shift,-0.38942
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.0077002
,,,,,IR_GBPPC1,0,,,,,,parallel shift,0.70467
,,,,,IR_GBPPC2,0,,,,,,parallel shift,0.86256
,,,,,IR_GBPPC3,0,,,,,,parallel shift,0.41716
,,,,,IR_GBPPC4,0,,,,,,parallel shift,0.21525
,,,,,IR_HKDPC1,0,,,,,,parallel shift,-1.0949
,,,,,IR_HKDPC2,0,,,,,,parallel shift,1.2498
,,,,,IR_HKDPC3,0,,,,,,parallel shift,-0.52947
,,,,,IR_HKDPC4,0,,,,,,parallel shift,-0.1327
,,,,,IR_HUFPC1,0,,,,,,parallel shift,-0.45962
,,,,,IR_HUFPC2,0,,,,,,parallel shift,0.8075
,,,,,IR_HUFPC3,0,,,,,,parallel shift,-0.25111
,,,,,IR_HUFPC4,0,,,,,,parallel shift,-0.0073118
,,,,,IR_INRPC1,0,,,,,,parallel shift,0.26718
,,,,,IR_INRPC2,0,,,,,,parallel shift,0.38537
,,,,,IR_INRPC3,0,,,,,,parallel shift,0.41824
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.06808
,,,,,IR_JPYPC1,0,,,,,,parallel shift,-1.7106
,,,,,IR_JPYPC2,0,,,,,,parallel shift,2.391
,,,,,IR_JPYPC3,0,,,,,,parallel shift,0.42044
,,,,,IR_JPYPC4,0,,,,,,parallel shift,0.23028
,,,,,IR_KRWPC1,0,,,,,,parallel shift,-0.29038
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-0.027945
,,,,,IR_KRWPC3,0,,,,,,parallel shift,0.064778
,,,,,IR_KRWPC4,0,,,,,,parallel shift,-0.1129
,,,,,IR_MXNPC1,0,,,,,,parallel shift,1.6013
,,,,,IR_MXNPC2,0,,,,,,parallel shift,0.70226
,,,,,IR_MXNPC3,0,,,,,,parallel shift,0.46925
,,,,,IR_MXNPC4,0,,,,,,parallel shift,-0.079604
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-2.0617
,,,,,IR_MYRPC2,0,,,,,,parallel shift,-1.0138
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.19045
,,,,,IR_MYRPC4,0,,,,,,parallel shift,-0.10659
,,,,,IR_NOKPC1,0,,,,,,parallel shift,0.010138
,,,,,IR_NOKPC2,0,,,,,,parallel shift,1.032
,,,,,IR_NOKPC3,0,,,,,,parallel shift,-0.16753
,,,,,IR_NOKPC4,0,,,,,,parallel shift,-0.12772
,,,,,IR_NZDPC1,0,,,,,,parallel shift,-1.2392
,,,,,IR_NZDPC2,0,,,,,,parallel shift,-0.10998
,,,,,IR_NZDPC3,0,,,,,,parallel shift,0.16202
,,,,,IR_NZDPC4,0,,,,,,parallel shift,0.021497
,,,,,IR_PENPC1,0,,,,,,parallel shift,1.468
,,,,,IR_PENPC2,0,,,,,,parallel shift,1.4099
,,,,,IR_PENPC3,0,,,,,,parallel shift,0.13928
,,,,,IR_PENPC4,0,,,,,,parallel shift,-0.16722
,,,,,IR_PLNPC1,0,,,,,,parallel shift,0.26338
,,,,,IR_PLNPC2,0,,,,,,parallel shift,0.12788
,,,,,IR_PLNPC3,0,,,,,,parallel shift,-0.070637
,,,,,IR_PLNPC4,0,,,,,,parallel shift,0.010377
,,,,,IR_RONPC1,0,,,,,,parallel shift,-0.11156
,,,,,IR_RONPC2,0,,,,,,parallel shift,-0.22214
,,,,,IR_RONPC3,0,,,,,,parallel shift,-0.3246
,,,,,IR_RONPC4,0,,,,,,parallel shift,-0.036773
,,,,,IR_RUBPC1,0,,,,,,parallel shift,3.1231
,,,,,IR_RUBPC2,0,,,,,,parallel shift,-0.90988
,,,,,IR_RUBPC3,0,,,,,,parallel shift,0.0035094
,,,,,IR_RUBPC4,0,,,,,,parallel shift,-0.056135
,,,,,IR_SEKPC1,0,,,,,,parallel shift,-0.94896
,,,,,IR_SEKPC2,0,,,,,,parallel shift,-0.30177
,,,,,IR_SEKPC3,0,,,,,,parallel shift,0.018509
,,,,,IR_SEKPC4,0,,,,,,parallel shift,0.071782
,,,,,IR_THBPC1,0,,,,,,parallel shift,-2.6625
,,,,,IR_THBPC2,0,,,,,,parallel shift,-0.76038
,,,,,IR_THBPC3,0,,,,,,parallel shift,-0.29526
,,,,,IR_THBPC4,0,,,,,,parallel shift,0.033996
,,,,,IR_TRYPC1,0,,,,,,parallel shift,0.28243
,,,,,IR_TRYPC2,0,,,,,,parallel shift,1.0701
,,,,,IR_TRYPC3,0,,,,,,parallel shift,0.11155
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.013734
,,,,,IR_TWDPC1,0,,,,,,parallel shift,-3.2785
,,,,,IR_TWDPC2,0,,,,,,parallel shift,-0.64747
,,,,,IR_TWDPC3,0,,,,,,parallel shift,-0.19275
,,,,,IR_TWDPC4,0,,,,,,parallel shift,0.051885
,,,,,IR_USDPC1,0,,,,,,parallel shift,-0.31129
,,,,,IR_USDPC2,0,,,,,,parallel shift,0.4593
,,,,,IR_USDPC3,0,,,,,,parallel shift,1.1064
,,,,,IR_USDPC4,0,,,,,,parallel shift,0.0062659
,,,,,IRIV_AUD,0,,,,,,parallel shift,-0.083305
,,,,,IRIV_BGN,0,,,,,,parallel shift,0.78239
,,,,,IRIV_BRL,0,,,,,,parallel shift,-0.27539
,,,,,IRIV_CAD,0,,,,,,parallel shift,0.22827
,,,,,IRIV_CHF,0,,,,,,parallel shift,-0.14776
,,,,,IRIV_CLP,0,,,,,,parallel shift,0.22925
,,,,,IRIV_CNY,0,,,,,,parallel shift,-0.63512
,,,,,IRIV_COP,0,,,,,,parallel shift,-0.27714
,,,,,IRIV_CZK,0,,,,,,parallel shift,0.62508
,,,,,IRIV_DKK,0,,,,,,parallel shift,0.66078
,,,,,IRIV_EUR,0,,,,,,parallel shift,-0.75461
,,,,,IRIV_GBP,0,,,,,,parallel shift,0.10858
,,,,,IRIV_HKD,0,,,,,,parallel shift,-0.37812
,,,,,IRIV_HUF,0,,,,,,parallel shift,-0.228
,,,,,IRIV_INR,0,,,,,,parallel shift,0.5597
,,,,,IRIV_JPY,0,,,,,,parallel shift,-0.3093
,,,,,IRIV_KRW,0,,,,,,parallel shift,-0.14156
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.057485
,,,,,IRIV_MYR,0,,,,,,parallel shift,-0.032334
,,,,,IRIV_NOK,0,,,,,,parallel shift,0.10554
,,,,,IRIV_NZD,0,,,,,,parallel shift,-0.24976
,,,,,IRIV_PEN,0,,,,,,parallel shift,-0.38244
,,,,,IRIV_PLN,0,,,,,,parallel shift,-0.26438
,,,,,IRIV_RON,0,,,,,,parallel shift,-0.61003
,,,,,IRIV_RUB,0,,,,,,parallel shift,-0.39417
,,,,,IRIV_SEK,0,,,,,,parallel shift,-0.4297
,,,,,IRIV_THB,0,,,,,,parallel shift,-0.16835
,,,,,IRIV_TRY,0,,,,,,parallel shift,0.51835
,,,,,IRIV_TWD,0,,,,,,parallel shift,1.4914
,,,,,IRIV_USD,0,,,,,,parallel shift,0.37471
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,-0.16422
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,-0.15813
,,,,,BF_EUG4TR,0,,,,,,parallel shift,0.019343
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.0055415
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.060727
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.038145
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,-0.051904
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,-0.040687
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0.028751
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,0.0249
,,,,,BF_LVACLC,0,,,,,,parallel shift,-0.039306
,,,,,BF_LVACLG,0,,,,,,parallel shift,-0.030599
,,,,,BF_MAXIDX,0,,,,,,parallel shift,0.30715
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,-0.0031671
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.11504
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0.14427
,,,,,BF_PDGATR,0,,,,,,parallel shift,-0.013989
,,,,,BF_SBJYL,0,,,,,,parallel shift,-0.007584
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,0.093361
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,-0.051434
,,,,,BF_SPCBCR,0,,,,,,parallel shift,0.058466
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.025485
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,0.12153
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,0.17113
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,0.34154
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,-0.28634
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.048683
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.33481
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,-0.41564
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,0.31506
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,-0.43074
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,0.33047
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,-0.040295
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,-0.33041
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,-0.26441
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,-0.23948
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.1267
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,-0.41706
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,-0.29064
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,0.78892
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,-0.055198
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,-0.1864
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.84057
,,,,,RE_BELGIUM,0,,,,,,parallel shift,0.045939
,,,,,RE_CEE,0,,,,,,parallel shift,-0.16001
,,,,,RE_FRANCE,0,,,,,,parallel shift,-0.16383
,,,,,RE_GERMANY,0,,,,,,parallel shift,0.10156
,,,,,RE_ITALY,0,,,,,,parallel shift,0.060599
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,0.039313
,,,,,RE_NORDICS,0,,,,,,parallel shift,0.096613
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,0.027561
,,,,,RE_SPAIN,0,,,,,,parallel shift,0.039399
,,,,,RE_UK,0,,,,,,parallel shift,0.018941
,,,,,REIV_ELHK,0,,,,,,parallel shift,-1.0389
,,,,,REIV_ELUK,0,,,,,,parallel shift,-0.1926
,,,,,REIV_EPGR,0,,,,,,parallel shift,-1.8978
,,,,,REIV_EPNL,0,,,,,,parallel shift,1.1074
,,,,,REIV_RMS,0,,,,,,parallel shift,1.679
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,0.0089064
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0.024031
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,0.010135
,,,,,INFEXP_EUR,0,,,,,,parallel shift,0.013653
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,-0.0639
,,,,,INFEXP_HUF,0,,,,,,parallel shift,-0.0022802
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,0.038604
,,,,,INFEXP_KRW,0,,,,,,parallel shift,0.0063084
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,-0.041159
,,,,,INFEXP_PLN,0,,,,,,parallel shift,-0.014241
,,,,,INFRLZ_RON,0,,,,,,parallel shift,-0.099174
,,,,,INFEXP_RON,0,,,,,,parallel shift,0.0095443
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,-1.1123
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,-0.066519
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,0.23395
,,,,,CS_ASIA,0,,,,,,parallel shift,-2.124
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,-0.27288
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,-0.17014
,,,,,ILP_EUR,0,,,,,,parallel shift,-0.0024229
,,,,,ILP_US,0,,,,,,parallel shift,0.001542
,,,,,ULP_JP,0,,,,,,parallel shift,0.0014668
,,,,,ILP_HK,0,,,,,,parallel shift,0.022568
,,,,,RF_TEST1,0,,,,,,parallel shift,0.777
,,SSMC_4,1,,,,,,,,,,
,,,,,EQ_4GSPC,0,,,,,,parallel shift,0.18575
,,,,,EQ_AEX,0,,,,,,parallel shift,-0.15338
,,,,,EQ_AMX,0,,,,,,parallel shift,0.098727
,,,,,EQ_ASCX,0,,,,,,parallel shift,0.20525
,,,,,EQ_BETFI,0,,,,,,parallel shift,-0.31565
,,,,,EQ_BETI,0,,,,,,parallel shift,0.089965
,,,,,EQ_BUX,0,,,,,,parallel shift,-0.02056
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,-0.052574
,,,,,EQ_CIEU,0,,,,,,parallel shift,-0.11583
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,0.33629
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,-0.16889
,,,,,EQ_FTSE,0,,,,,,parallel shift,-0.33712
,,,,,EQ_HSI,0,,,,,,parallel shift,-0.17011
,,,,,EQ_IBEX,0,,,,,,parallel shift,0.25231
,,,,,EQ_IXIC,0,,,,,,parallel shift,0.44777
,,,,,EQ_KLSE,0,,,,,,parallel shift,0.043598
,,,,,EQ_KS11,0,,,,,,parallel shift,-0.36831
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,0.89797
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,0.56538
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,-0.13215
,,,,,EQ_N100,0,,,,,,parallel shift,-0.09567
,,,,,EQ_N225,0,,,,,,parallel shift,-0.058946
,,,,,EQ_NDX,0,,,,,,parallel shift,-0.54051
,,,,,EQ_PX,0,,,,,,parallel shift,-0.14668
,,,,,EQ_RUX,0,,,,,,parallel shift,-0.15918
,,,,,EQ_SETI,0,,,,,,parallel shift,0.14001
,,,,,EQ_SPX,0,,,,,,parallel shift,-0.1949
,,,,,EQ_SSEC,0,,,,,,parallel shift,-0.52584
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,-0.45646
,,,,,EQ_TOPX,0,,,,,,parallel shift,0.36945
,,,,,EQ_WIG,0,,,,,,parallel shift,0.84554
,,,,,EQ_ASE,0,,,,,,parallel shift,-0.39637
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,-0.17908
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,-0.25333
,,,,,EQ_FBM100,0,,,,,,parallel shift,-0.87084
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,-0.18185
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,0.063698
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,-0.10612
,,,,,EQ_MXEF,0,,,,,,parallel shift,0.030721
,,,,,EQ_MXEU,0,,,,,,parallel shift,0.13579
,,,,,EQ_MXLA,0,,,,,,parallel shift,-0.038727
,,,,,EQ_MXME,0,,,,,,parallel shift,-0.031395
,,,,,EQ_MXWO0IT,0,,,,,,parallel shift,-0.26632
,,,,,EQ_NIFTY,0,,,,,,parallel shift,0.059977
,,,,,EQ_OPALPACX,0,,,,,,parallel shift,-0.084995
,,,,,EQ_RAAX,0,,,,,,parallel shift,0.26829
,,,,,EQ_SPEURO,0,,,,,,parallel shift,-0.1365
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,0.17586
,,,,,EQ_XU100,0,,,,,,parallel shift,0.2295
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,0.20924
,,,,,EQIV_AEX,0,,,,,,parallel shift,0.0023756
,,,,,EQIV_BETFI,0,,,,,,parallel shift,-0.28623
,,,,,EQIV_BETI,0,,,,,,parallel shift,-0.375
,,,,,EQIV_BUX,0,,,,,,parallel shift,0.31623
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,-0.088002
,,,,,EQIV_CIEU,0,,,,,,parallel shift,-0.092956
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,0.30793
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.011977
,,,,,EQIV_FTSE,0,,,,,,parallel shift,0.46963
,,,,,EQIV_HSI,0,,,,,,parallel shift,-0.61787
,,,,,EQIV_IBEX,0,,,,,,parallel shift,-0.626
,,,,,EQIV_IXIC,0,,,,,,parallel shift,0.23117
,,,,,EQIV_KLSE,0,,,,,,parallel shift,-0.031333
,,,,,EQIV_KS11,0,,,,,,parallel shift,0.2267
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,0.30642
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,-0.38021
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,0.36606
,,,,,EQIV_N100,0,,,,,,parallel shift,-0.45442
,,,,,EQIV_N225,0,,,,,,parallel shift,-0.080238
,,,,,EQIV_NDX,0,,,,,,parallel shift,-0.067865
,,,,,EQIV_PX,0,,,,,,parallel shift,-0.042053
,,,,,EQIV_RUX,0,,,,,,parallel shift,0.20857
,,,,,EQIV_SETI,0,,,,,,parallel shift,-1.0523
,,,,,EQIV_SPX,0,,,,,,parallel shift,0.26256
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.089492
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,0.11397
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.011139
,,,,,EQIV_WIG,0,,,,,,parallel shift,-0.13035
,,,,,EQIV_ASE,0,,,,,,parallel shift,-0.44253
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,0.44738
,,,,,EQIV_FBM100,0,,,,,,parallel shift,-0.26096
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,0.0029474
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,0.30407
,,,,,EQIV_MXEF,0,,,,,,parallel shift,0.35867
,,,,,EQIV_MXEU,0,,,,,,parallel shift,-0.26272
,,,,,EQIV_MXLA,0,,,,,,parallel shift,-0.28555
,,,,,EQIV_MXME,0,,,,,,parallel shift,-0.46705
,,,,,EQIV_MXWO0IT,0,,,,,,parallel shift,-0.23195
,,,,,EQIV_NIFTY,0,,,,,,parallel shift,-0.25246
,,,,,EQIV_OPALPACX,0,,,,,,parallel shift,0.038115
,,,,,EQIV_RAAX,0,,,,,,parallel shift,0.57821
,,,,,EQIV_SPEURO,0,,,,,,parallel shift,-0.17752
,,,,,EQIV_TPXDDVD,0,,,,,,parallel shift,-0.19131
,,,,,EQIV_XU100,0,,,,,,parallel shift,0.3065
,,,,,FX_AUD,0,,,,,,parallel shift,0.019733
,,,,,FX_BGN,0,,,,,,parallel shift,-0.16451
,,,,,FX_BRL,0,,,,,,parallel shift,-0.16614
,,,,,FX_CAD,0,,,,,,parallel shift,-0.037766
,,,,,FX_CHF,0,,,,,,parallel shift,-0.042074
,,,,,FX_CLP,0,,,,,,parallel shift,0.010178
,,,,,FX_CNY,0,,,,,,parallel shift,0.40424
,,,,,FX_COP,0,,,,,,parallel shift,0.042478
,,,,,FX_CZK,0,,,,,,parallel shift,-0.012024
,,,,,FX_DKK,0,,,,,,parallel shift,-0.21663
,,,,,FX_GBP,0,,,,,,parallel shift,0.15811
,,,,,FX_HKD,0,,,,,,parallel shift,-0.015282
,,,,,FX_HUF,0,,,,,,parallel shift,0.16214
,,,,,FX_INR,0,,,,,,parallel shift,0.11434
,,,,,FX_JPY,0,,,,,,parallel shift,0.046837
,,,,,FX_KRW,0,,,,,,parallel shift,-0.047731
,,,,,FX_MXN,0,,,,,,parallel shift,-0.071613
,,,,,FX_MYR,0,,,,,,parallel shift,0.0082081
,,,,,FX_NOK,0,,,,,,parallel shift,-0.00044519
,,,,,FX_NZD,0,,,,,,parallel shift,-0.026458
,,,,,FX_PEN,0,,,,,,parallel shift,-0.073874
,,,,,FX_PLN,0,,,,,,parallel shift,-0.076692
,,,,,FX_RON,0,,,,,,parallel shift,-0.07754
,,,,,FX_RUB,0,,,,,,parallel shift,0.0039705
,,,,,FX_SEK,0,,,,,,parallel shift,0.074299
,,,,,FX_THB,0,,,,,,parallel shift,-0.074634
,,,,,FX_TRY,0,,,,,,parallel shift,-0.089442
,,,,,FX_TWD,0,,,,,,parallel shift,-0.25701
,,,,,FX_USD,0,,,,,,parallel shift,0.053872
,,,,,FXIV_AUD,0,,,,,,parallel shift,-0.23414
,,,,,FXIV_BGN,0,,,,,,parallel shift,0.052686
,,,,,FXIV_BRL,0,,,,,,parallel shift,0.089393
,,,,,FXIV_CAD,0,,,,,,parallel shift,0.56867
,,,,,FXIV_CHF,0,,,,,,parallel shift,0.72581
,,,,,FXIV_CLP,0,,,,,,parallel shift,-0.21946
,,,,,FXIV_CNY,0,,,,,,parallel shift,-0.34657
,,,,,FXIV_COP,0,,,,,,parallel shift,0.18569
,,,,,FXIV_CZK,0,,,,,,parallel shift,1.1433
,,,,,FXIV_DKK,0,,,,,,parallel shift,-0.72891
,,,,,FXIV_GBP,0,,,,,,parallel shift,-0.40468
,,,,,FXIV_HKD,0,,,,,,parallel shift,-0.51984
,,,,,FXIV_HUF,0,,,,,,parallel shift,-1.1079
,,,,,FXIV_INR,0,,,,,,parallel shift,0.40706
,,,,,FXIV_JPY,0,,,,,,parallel shift,0.079412
,,,,,FXIV_KRW,0,,,,,,parallel shift,-0.53839
,,,,,FXIV_MXN,0,,,,,,parallel shift,0.26555
,,,,,FXIV_MYR,0,,,,,,parallel shift,0.066616
,,,,,FXIV_NOK,0,,,,,,parallel shift,0.12931
,,,,,FXIV_NZD,0,,,,,,parallel shift,-0.35249
,,,,,FXIV_PEN,0,,,,,,parallel shift,0.73832
,,,,,FXIV_PLN,0,,,,,,parallel shift,-0.044932
,,,,,FXIV_RON,0,,,,,,parallel shift,-0.31702
,,,,,FXIV_RUB,0,,,,,,parallel shift,0.011326
,,,,,FXIV_SEK,0,,,,,,parallel shift,0.33546
,,,,,FXIV_THB,0,,,,,,parallel shift,0.89887
,,,,,FXIV_TRY,0,,,,,,parallel shift,1.1097
,,,,,FXIV_TWD,0,,,,,,parallel shift,0.54935
,,,,,FXIV_USD,0,,,,,,parallel shift,-0.13812
,,,,,IR_AUDPC1,0,,,,,,parallel shift,-0.55446
